title,neighbourhood,propertyType,numBedrooms,numBathrooms,floorArea,price,rating,sellerId,longitude,latitude,pricePerBedroom,deltaAvgPrice,deltaMedianPrice,dublinNorthSouth,distToCity,daysSincePublished,numFood,numRecreation,numShop,Apartment,Bungalow,Detached,Duplex,End of Terrace,Semi-D,Site,Terrace,Townhouse,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,E1,E2,F,G,SI_666,ZZZ,labels,labels_2,labels_3,price_decile,price_bucket
"34 Saint Columbanus' Road, Milltown, Windy Arbour, Dublin 14",Dublin 14,Terrace,3.0,2.0,83,499000.0,D2,1367,-6.248406,53.302103,166333.33333333334,103505.37634408602,96000.0,S,5.702706373640986,81,47,19,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,21,8,High
"35 Finn Eber Fort, Finglas, Dublin 11",Dublin 11,End of Terrace,4.0,4.0,170,399000.0,ZZZ,10947,-6.296999,53.385991,99750.0,-99267.24137931032,-117000.0,N,4.477191243928616,198,48,18,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,6,Medium
"Apt, 408 Talbot Hall, Irish Life Centre, Talbot Street, Dublin 1",Dublin 1,Apartment,1.0,1.0,54,250000.0,C3,2621,-6.256224,53.350449,250000.0,66105.26315789472,50000.0,N,0.3172734398186729,112,57,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,2,Low
"12 Dufferin Avenue, South Circular Road, Dublin 8",Dublin 8,Terrace,4.0,2.0,164,750000.0,D1,2621,-6.280946,53.332207,187500.0,-408616.0,-450000.0,S,2.7763296572371283,112,51,14,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,12,9,High
"5 Ivar Street, Stoneybatter, Dublin 7",Dublin 7,Terrace,2.0,1.0,55,350000.0,F,9918,-6.287025,53.351711,175000.0,27430.107526881737,0.0,N,1.9313954798565764,80,50,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,3,5,Medium
"174 Santry Close, Santry, Dublin 9",Dublin 9,Semi-D,4.0,2.0,150,475000.0,D1,3658,-6.24033,53.401951,118750.0,-72201.92307692306,-95000.0,N,5.553510012606257,22,56,10,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,7,High
"14 Glencairn Crescent, Leopardstown, Dublin 18",Dublin 18,Detached,3.0,2.0,103,550000.0,C2,6223,-6.204432,53.261569,183333.33333333334,-30604.938271604944,-125000.0,S,10.775377754254999,92,27,10,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,8,High
"Apartment 2, 30 James's Walk, Rialto, Dublin 8",Dublin 8,Apartment,1.0,1.0,51,230000.0,C2,2013,-6.292731,53.338181,230000.0,111384.0,70000.0,S,2.838528730614596,109,51,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,1,Low
"46A Beech Hill Drive, Donnybrook, Dublin 4",Dublin 4,Semi-D,1.0,2.0,86,425000.0,B3,11561,-6.232067,53.316104,425000.0,282593.220338983,70000.0,S,4.456808984233993,143,49,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,6,Medium
"65 Annadale Drive, Whitehall, Drumcondra, Dublin 9",Dublin 9,End of Terrace,3.0,2.0,120,375000.0,F,3658,-6.243006,53.3702,125000.0,27798.076923076937,5000.0,N,2.144668715304324,59,58,13,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,5,Medium
"34 Stonebridge Close, Shankill, Dublin 18",Dublin 18,End of Terrace,2.0,1.0,69,379000.0,D2,6223,-6.12694,53.229695,189500.0,140395.06172839506,46000.0,S,16.24328956449784,58,38,14,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-1,-1,5,Medium
"13 Leighlin Road, Crumlin, Dublin 12",Dublin 12,Terrace,2.0,1.0,64,260000.0,E2,9488,-6.297852,53.323967,130000.0,58117.64705882355,35000.0,S,4.180042616739191,86,46,17,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,2,Low
"Clonyn, 46 Seafield Road West, Clontarf, Dublin 3",Dublin 3,Semi-D,4.0,1.0,140,850000.0,G,8505,-6.19681,53.36433,212500.0,-371524.2718446602,-455000.0,N,4.245656254517877,227,33,11,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,9,High
"Wits End, The Rookery, Rathfarnham, Dublin 16",Dublin 16,Site,-1.0,-1.0,3480.2996000000003,1500000.0,ZZZ,181,-6.317027,53.280506,-1500000.0,-992661.7647058824,-1025000.0,S,8.968358549555349,86,43,7,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,9,High
"16 Grattan Street, Mount Street Lower, Dublin 2",Dublin 2,Terrace,3.0,3.0,107,600000.0,E2,6498,-6.243705,53.33997,200000.0,-181750.0,-205000.0,S,1.740169651593802,115,54,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,36,8,High
"7 Windmill Avenue, Crumlin, Dublin 12",Dublin 12,Terrace,2.0,1.0,79,275000.0,ZZZ,10949,-6.311343,53.320896,137500.0,43117.64705882355,20000.0,S,5.0333850777835165,166,46,14,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,2,Low
"2 Sandford Court, Sandford Road, Ranelagh, Dublin 6",Dublin 6,Duplex,3.0,1.0,82,575000.0,C1,262,-6.248513,53.322939,191666.66666666666,59198.198198198224,-50000.0,S,3.410244607586266,106,51,16,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"Coopers, West Gate, Dublin 8",Dublin 8,Apartment,2.0,1.0,46,250000.0,D2,3132,-6.2765562,53.3437372,125000.0,91384.0,50000.0,S,1.6117494370211352,37,55,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,2,Low
"123 Saint Mary's Road North, East Wall, Dublin 3",Dublin 3,Terrace,3.0,1.0,94,260000.0,F,9172,-6.238016,53.354467,86666.66666666667,218475.72815533978,135000.0,N,1.33416503880809,70,51,14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,2,Low
"San-Loradell, Taney Park, Dundrum, Dublin 14",Dublin 14,Detached,4.0,1.0,139,795000.0,G,10004,-6.241516,53.294183,198750.0,-192494.62365591398,-200000.0,S,6.6379492299591245,2,49,16,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,9,High
"1 Summerfield Close, Blanchardstown, Dublin 15",Dublin 15,Semi-D,3.0,3.0,130,385000.0,C1,2636,-6.386496,53.387244,128333.33333333333,-41725.71428571426,-105000.0,N,9.326248928880224,203,42,9,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-1,6,Medium
"2 Glasnevin Court, Glasnevin, Dublin 11",Dublin 11,Terrace,3.0,1.0,89,335000.0,C1,841,-6.291665,53.376321,111666.66666666667,-35267.24137931032,-53000.0,N,3.4120382175817667,110,51,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,26,4,Medium
"26 South Hill, Sutton, Dublin 13",Dublin 13,Detached,4.0,2.0,214,800000.0,D1,8505,-6.0922641,53.3766494,200000.0,-385487.1794871795,-450000.0,N,11.297259195985017,59,25,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,9,High
"54 Cromcastle Green, Kilmore, Dublin 5",Dublin 5,Terrace,3.0,1.0,73,240000.0,G,2050,-6.21871,53.394782,80000.0,156177.57009345794,140000.0,N,5.314085474670091,114,55,13,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,1,Low
"Taylor's Grove, 95 Dublin Road, Sutton, Dublin 13",Dublin 13,Semi-D,4.0,2.0,252,995000.0,C2,8505,-6.122299,53.38891,248750.0,-580487.1794871795,-645000.0,N,9.837824286790314,158,44,13,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,9,High
"15 Shalimar, Monastery Road, Clondalkin, Dublin 22",Dublin 22,Apartment,3.0,2.0,82,250000.0,C1,7569,-6.374894,53.318367,83333.33333333333,-7180.0,-23000.0,S,8.663815226287271,95,36,4,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,4,-1,2,Low
"Apartment 22, Scarlet Row, Dublin 8",Dublin 8,Apartment,2.0,1.0,69,375000.0,C3,7,-6.269363,53.344408,187500.0,-33616.0,-75000.0,S,1.2252054658916645,121,55,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,35,5,Medium
"81A Strand Road, Sandymount, Dublin 4",Dublin 4,Detached,3.0,3.0,143,845000.0,F,11561,-6.205255,53.318014,281666.6666666667,-137406.779661017,-350000.0,S,5.239396387423764,110,50,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,9,High
"Apt 50 West Gate, St Augustine Street, Dublin 8",Dublin 8,Apartment,2.0,1.0,52,270000.0,D2,6223,-6.276695723460961,53.34387965789492,135000.0,71384.0,30000.0,S,1.608698651401477,96,54,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,19,2,Low
"34 Fairfield Avenue, East Wall, Dublin 3",Dublin 3,End of Terrace,3.0,1.0,94,400000.0,E1,841,-6.236515,53.355557,133333.33333333334,78475.72815533978,-5000.0,N,1.4509489097834023,99,50,14,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,13,6,Medium
"195 Glasaree Road, Finglas East, Finglas, Dublin 11",Dublin 11,Terrace,3.0,2.0,90,275000.0,ZZZ,10947,-6.289357,53.388288,91666.66666666667,24732.75862068968,7000.0,N,4.428598050506862,25,52,18,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,2,Low
"2 Power's Square, Dublin 8",Dublin 8,End of Terrace,2.0,1.0,42,330000.0,G,6223,-6.273302,53.342029,165000.0,11384.0,-30000.0,S,1.594981307353514,119,56,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,34,4,Medium
"Roots, 33 Innismore, Crumlin Village, Crumlin, Dublin 12",Dublin 12,Terrace,3.0,2.0,94,359000.0,C2,2642,-6.317102,53.322025,119666.66666666667,-40882.35294117645,-64000.0,S,5.225271417186952,107,47,15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,27,5,Medium
"67 Parklands Court, Ballycullen, Dublin 16",Dublin 16,Apartment,2.0,1.0,70,250000.0,ZZZ,8210,-6.34147,53.275072,125000.0,257338.23529411765,225000.0,S,10.290398685266647,22,27,8,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-1,2,Low
"9 Croydon Green, Marino, Dublin 3",Dublin 3,End of Terrace,3.0,1.0,92,445000.0,E1,8505,-6.235791,53.366826,148333.33333333334,33475.72815533978,-50000.0,N,2.1203415903596707,114,51,12,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,7,High
"52 Whitethorn Crescent, Palmerstown, Dublin 20",Dublin 20,Semi-D,3.0,1.0,98,275000.0,ZZZ,7569,-6.380566,53.345424,91666.66666666667,36190.47619047621,15000.0,S,8.174980954090053,38,47,9,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,2,Low
"65 Castleknock Way, Castleknock, Dublin 15",Dublin 15,Semi-D,3.0,1.0,91,400000.0,D2,12,-6.374677,53.375816,133333.33333333334,-56725.71428571426,-120000.0,N,8.138343726131898,121,39,11,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-1,6,Medium
"22 Botanic Avenue, Glasnevin, Dublin 11",Dublin 11,Terrace,2.0,1.0,61,350000.0,D2,10939,-6.257373,53.36769,175000.0,-50267.24137931032,-68000.0,N,1.6218485178172688,235,54,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,5,Medium
"188A Sundrive Road, Crumlin, Dublin 12",Dublin 12,Detached,3.0,2.0,100,399000.0,D1,11062,-6.297195,53.3255,133000.0,-80882.35294117645,-104000.0,S,4.021178928157408,19,46,16,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,6,Medium
"1 Coolevin Road, Long Lane, Dublin 8",Dublin 8,End of Terrace,4.0,3.0,123,425000.0,F,2621,-6.272256,53.33601,106250.0,-83616.0,-125000.0,S,2.1215955818810803,128,54,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,6,Medium
"13 Chapelwood Drive, Hollystown, Dublin 15",Dublin 15,Semi-D,4.0,3.0,137,340000.0,B3,9172,-6.374874,53.431643,85000.0,3274.2857142857392,-60000.0,N,11.668922382049107,79,24,5,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,4,Medium
"62 Ballyfermot Avenue, Ballyfermot, Dublin 10",Dublin 10,Terrace,2.0,1.0,68,225000.0,F,463,-6.350506,53.339965,112500.0,-1840.0,0.0,S,6.307933712615883,88,33,14,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,-1,1,Low
"59 Collinswood, Collins Avenue, Whitehall, Dublin 9",Dublin 9,Semi-D,3.0,3.0,86,389000.0,D1,11062,-6.233006,53.380396,129666.66666666667,13798.076923076937,-9000.0,N,3.4564906158313176,9,59,15,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,6,Medium
"47 Palmer Park, Rathfarnham, Dublin 16",Dublin 16,Terrace,3.0,1.0,85,300000.0,F,2419,-6.291873,53.280235,100000.0,207338.23529411765,175000.0,S,8.403572858658135,141,53,10,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,3,Medium
"147 The George, Charlotte Quay Dock, Grand Canal Dock, Dublin 2",Dublin 2,Apartment,2.0,1.0,68,415000.0,D2,6498,-6.236459,53.342715,207500.0,3250.0,-20000.0,S,1.8367675106894596,91,52,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,16,6,Medium
"66 The Drive, Millbrook Lawns, Tallaght, Dublin 24",Dublin 24,Semi-D,4.0,2.0,135,349000.0,ZZZ,10948,-6.35756,53.283041,87250.0,-67467.39130434784,-74000.0,S,10.212308478554673,32,37,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-1,5,Medium
"2A Ardbeg Road, Artane, Dublin 5",Dublin 5,Semi-D,2.0,1.0,90,300000.0,C3,366,-6.206067,53.384122,150000.0,96177.57009345794,80000.0,N,4.87246888258259,112,52,18,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,3,Medium
"Apartment 12, Brabazon House, Dublin 8",Dublin 8,Apartment,1.0,1.0,40,200000.0,C3,10004,-6.282681,53.338241,200000.0,141384.0,100000.0,S,2.325375665267084,2,52,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,0,Low
"15 Hampton Wood Crescent, Finglas, Dublin 11",Dublin 11,End of Terrace,3.0,2.0,100,279000.0,ZZZ,10947,-6.290847,53.404629,93000.0,20732.75862068968,3000.0,N,6.126168920685613,217,49,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,3,Medium
"11 Rusheeney Green, Clonsilla, Dublin 15",Dublin 15,Semi-D,3.0,2.0,88,220000.0,ZZZ,8891,-6.420706,53.399992,73333.33333333333,123274.28571428574,60000.0,N,11.97887724613735,114,44,10,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,Low
"156 McKee Avenue, Finglas, Dublin 11",Dublin 11,Semi-D,3.0,1.0,101,299000.0,ZZZ,10947,-6.302872,53.395045,99666.66666666667,732.7586206896813,-17000.0,N,5.529544920541079,217,53,17,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,3,Medium
"Apartment 132, Ivy Exchange, Dublin 1",Dublin 1,Apartment,3.0,2.0,80,400000.0,D1,6223,-6.264954,53.351807,133333.33333333334,-83894.73684210528,-100000.0,N,0.48311720591224105,119,54,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,11,6,Medium
"16 Kilcarrig Crescent, Fettercairn, Tallaght, Dublin 24",Dublin 24,End of Terrace,3.0,1.0,90,209000.0,C1,10948,-6.392476,53.292526,69666.66666666667,72532.60869565216,66000.0,S,11.179560193403871,61,39,6,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,-1,0,Low
"30 The Pine, Wintergarden, Pearse Street, Dublin 2",Dublin 2,Apartment,2.0,1.0,74,375000.0,F,11766,-6.243927,53.343687,187500.0,43250.0,20000.0,S,1.4020218839707004,81,53,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,5,5,Medium
"7 Myrtle Close, The Coast, Baldoyle, Dublin 13",Dublin 13,Terrace,3.0,3.0,109,350000.0,B3,380,-6.14932,53.399653,116666.66666666667,64512.8205128205,0.0,N,8.869556999085255,46,29,12,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,5,Medium
"59 Glin Drive, Coolock, Dublin 5",Dublin 5,End of Terrace,4.0,1.0,107,286000.0,E2,2050,-6.206585,53.399826,71500.0,110177.57009345794,94000.0,N,6.211169638348095,80,50,14,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,3,Medium
"19 Clanmaurice Road, Donnycarney, Dublin 3",Dublin 3,Terrace,3.0,1.0,65,295000.0,ZZZ,6996,-6.213482,53.375539,98333.33333333333,183475.72815533978,100000.0,N,3.8642268055944418,121,50,12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,3,Medium
"29 Tulla House, Clare Village, Donaghmede, Dublin 13",Dublin 13,Apartment,2.0,2.0,65,230000.0,C3,9172,-6.182615,53.399661,115000.0,184512.8205128205,120000.0,N,7.193451237790787,93,43,14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,2,-1,1,Low
"17 Marlay House, Taylors Hill, Rathfarnham, Dublin 14",Dublin 14,Apartment,2.0,2.0,71,295000.0,C2,2419,-6.262951,53.269114,147500.0,307505.376344086,300000.0,S,9.338740838292962,206,47,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,3,Medium
"44 Dublin Road, Sutton, Dublin 13",Dublin 13,Detached,3.0,2.0,195,800000.0,E1,380,-6.134808,53.387188,266666.6666666667,-385487.1794871795,-450000.0,N,9.003523394408544,113,44,13,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,9,High
"37 Melville Park, Finglas, Dublin 11",Dublin 11,Apartment,2.0,2.0,59,190000.0,B3,9172,-6.295134104099816,53.401058613791456,95000.0,109732.75862068968,92000.0,N,5.870465808611426,70,49,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,Low
"30 Casement Drive, Finglas West, Finglas, Dublin 11",Dublin 11,Terrace,2.0,2.0,89,225000.0,G,9172,-6.30734,53.392919,112500.0,74732.75862068968,57000.0,N,5.5027173111163705,70,56,17,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,1,Low
"18A Meadow Mount, Churchtown, Dublin 14",Dublin 14,Detached,4.0,3.0,134,695000.0,D1,9935,-6.259593,53.285383,173750.0,-92494.62365591398,-100000.0,S,7.525802260799382,45,46,13,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,9,High
"23 Bradogue Court, Annamoe Road, Cabra, Dublin 7",Dublin 7,Apartment,2.0,2.0,54,250000.0,C3,11062,-6.287403,53.358504,125000.0,127430.10752688174,100000.0,N,2.040502643442771,94,52,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,2,Low
"Innisfree, Hillcrest Road, Sandyford, Dublin 18",Dublin 18,Bungalow,3.0,1.0,86,595000.0,F,11029,-6.227247,53.266262,198333.33333333334,-75604.93827160494,-170000.0,S,9.86354403310761,10,30,10,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,8,High
"44 De Selby Crescent, Tallaght, Dublin 24",Dublin 24,Semi-D,3.0,2.0,97,250000.0,C3,10948,-6.411098,53.277861,83333.33333333333,31532.60869565216,25000.0,S,13.160799213022614,235,31,4,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,7,-1,2,Low
"80 Erris Square, Blanchardstown, Dublin 15",Dublin 15,Apartment,2.0,1.0,74,225000.0,D2,12,-6.367453,53.391653,112500.0,118274.28571428574,55000.0,N,8.426879780555586,85,43,9,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-1,1,Low
"Apartment 162, The Oval, Tullyvale, Cabinteely, Dublin 18",Dublin 18,Apartment,3.0,2.0,89,320000.0,ZZZ,8210,-6.146325,53.24758,106666.66666666667,199395.06172839506,105000.0,S,13.874445419215828,118,54,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,4,Medium
"Saint Julian's, Kilmashogue Drive, Walkinstown, Dublin 12",Dublin 12,Detached,5.0,2.0,176,495000.0,C3,11062,-6.340491,53.30601,99000.0,-176882.35294117645,-200000.0,S,7.573211195412345,121,39,8,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,7,High
"50 Saint John's, Park Avenue, Sandymount, Dublin 4",Dublin 4,End of Terrace,2.0,1.0,64,549000.0,D1,11062,-6.214042,53.323004,274500.0,158593.220338983,-54000.0,S,4.437599878837167,19,50,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,8,High
"Glencar, New Cabra Road, Cabra, Dublin 7",Dublin 7,Detached,3.0,1.0,98,450000.0,G,9918,-6.280888,53.360779,150000.0,-72569.89247311826,-100000.0,N,1.7413986780202129,80,54,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,11,7,High
"61 Corrib Road, Terenure Road North, Terenure, Dublin 6",Dublin 6,Semi-D,3.0,1.0,70,420000.0,D1,2946,-6.29261,53.313311,140000.0,214198.19819819822,105000.0,S,4.982470262669139,113,45,17,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,6,Medium
"54 Allendale Square, Clonsilla, Dublin 15",Dublin 15,Terrace,3.0,2.0,91,270000.0,ZZZ,399,-6.426407,53.388853,90000.0,73274.28571428574,10000.0,N,11.85131536852349,103,44,7,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,2,Low
"11 Tolka Valley View, Finglas, Dublin 11",Dublin 11,Terrace,3.0,2.0,84,249000.0,ZZZ,10947,-6.313637,53.380169,83000.0,50732.75862068968,33000.0,N,4.760059477311785,85,44,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,Low
"Apartment 20, Elm Court, Dublin 4",Dublin 4,Apartment,2.0,1.0,70,355000.0,C3,57,-6.207204,53.316496,177500.0,352593.220338983,140000.0,S,5.2827066478034626,103,48,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,5,Medium
"257 Richmond Road, Drumcondra, Dublin 9",Dublin 9,Terrace,3.0,2.0,110,375000.0,C2,3658,-6.243443,53.36316,125000.0,27798.076923076937,5000.0,N,1.4770913735156865,92,51,11,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,31,5,Medium
"52 Palmerstown Drive, Palmerstown, Dublin 20",Dublin 20,Terrace,3.0,1.0,136,380000.0,E2,463,-6.364266,53.352423,126666.66666666667,-68809.52380952379,-90000.0,S,7.048927662177158,88,34,17,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,4,-1,5,Medium
"1 Alley Haven, 75 Engine Alley, The Liberties, Dublin 8",Dublin 8,Apartment,1.0,1.0,40,200000.0,D1,2621,-6.278145,53.341473,200000.0,141384.0,100000.0,S,1.8588397548566922,113,55,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,Low
"1 Victoria Villas, Clontarf, Dublin 3",Dublin 3,End of Terrace,3.0,1.0,97,550000.0,E1,9917,-6.227028,53.366756,183333.33333333334,-71524.27184466022,-155000.0,N,2.553780107874212,47,48,15,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,37,8,High
