Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"23/10/2020","38 COLEPARK AVENUE, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","38 SUNCROFT DRIVE, TALLAGHT, DUBLIN 24","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","380 MALAHIDE MARINA VILLAGE, MALAHIDE, DUBLIN","","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","39 MAPLEWOOD DR, SPRINGFIELD, TALLAGHT","Dublin 24","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","40 HOWTH LODGE, HOWTH, CO DUBLIN","","Dublin","€715,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","40 PARK ROAD, GLENAGEARY HEIGHTS, GLENAGEARY","","Dublin","€465,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","42 FERNDALE COURT, ALLIES RIVER RD, RATHMICHAEL","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","44 CLARENCE MANGAN RD, DUBLIN 8, DUBLIN","Dublin 8","Dublin","€595,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","46 ALL SAINTS RD, RAHENY, DUBLIN 5","Dublin 5","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","5 Castle Manor, Naul","","Dublin","€438,766.52","No","Yes","New Dwelling house /Apartment",""
"23/10/2020","5 MOALBUILLE RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€329,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","51 ROCWOOD ESTATE, STILLORGAN, CO DUBLIN","","Dublin","€925,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","59 SWORDS MANOR CRESCENT, SWORDS, DUBLIN","","Dublin","€369,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","6 Meadow Lane, Millers Glen, Swords","","Dublin","€335,846.00","No","Yes","New Dwelling house /Apartment",""
"23/10/2020","6 THE DRIVE, STATION MANOR, PORTMARNOCK","","Dublin","€512,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","63 THE CORNMILL, DISTILLERY RD, DRUMCONDRA DUBLIN 3","Dublin 3","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","6a Taylor Hill Crescent, Balbriggan, County Dublin","","Dublin","€375,000.00","No","Yes","New Dwelling house /Apartment",""
"23/10/2020","70 KILTIPPER DR, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","71 MOERAN RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","72 MOUNTAIN VIEW, CRINKEN GLEN, CRINKEN LANE","Dublin 18","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","79 PALMERSTON RD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€2,300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","8  The Heron, Barnageera Cove, Skerries","","Dublin","€392,000.00","No","Yes","New Dwelling house /Apartment",""
"23/10/2020","8 CROFTWELL, SCHOOL ROAD, RATHCOOLE","","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","8 TEMPLE VILLAS, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€3,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","8 WHITESTOWN PARK, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","84 THE OLD MALAHIDE ROAD, ARTANE, DUBLIN","","Dublin","€443,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","85 FASNET, CUSTOM HOUSE HARBOUR, I F S C","Dublin 1","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","87 FINGLAS PLACE, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","88 ST JOHNS CRESCENT, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","9 ANGLESEA AVE, BLACKROCK, DUBLIN","","Dublin","€1,010,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","9 CEDAR CLOSE, RIDGEWOOD, SWORDS","","Dublin","€241,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","9 CHARLESTOWN DR, ST MARGARETS RD, DUBLIN 11","Dublin 11","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","93 FANCOURT HEIGHTS, BALBRIGGAN, DUBLIN","","Dublin","€277,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","97 OXMANTOWN RD, STONEYBATTER, DUBLIN 7","Dublin 7","Dublin","€407,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 14, CLORAGH MILLS, EDMONDSTOWN RD DUBLIN 16","Dublin 16","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 1, CLANWILLIAM COURT, LOWER MOUNT ST DUBLIN 2","Dublin 2","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 1, GLENMALURE COURT, JAMESS WALK DUBLIN 8","Dublin 8","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 202, THE CUBES 3, BEACON SOUTH QUARTER DUBLIN 18","Dublin 18","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 26, DUNDRUM CASTLE HOUSE, DUNDRUM","Dublin 14","Dublin","€302,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 3 20 HIGHFIELD RD, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 3, THE TAP APTS, NORTH KING ST","","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 4 WHITWORTH COURT, 15 WHITWORTH RD, DUBLIN 9","Dublin 9","Dublin","€146,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 408 THE DISTILLERY, DISTILLERY ROAD, DUBLIN 3","Dublin 3","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 6 BLOCK 2, GALLERY QUAY, GRAND CANAL DOCK DUBLIN 2","Dublin 2","Dublin","€531,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","APT 95, SOUTHMEDE, DUNDRUM RD DUBLIN 14","Dublin 16","Dublin","€412,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","CNOC ALUINN, 92 COLIEMORE ROAD, DALKEY","","Dublin","€3,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","FLAT 1 GLENMALURE, 56 KENILWORTH SQ.  STH, RATHGAR","Dublin 6","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","MANDALAY, SARAH CURRAN AVE, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","ST JOSEPHS, CHURCH ROAD, MALAHIDE","","Dublin","€1,945,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","STELLA MARIAS, 29 MAIN ST, BALDOYLE","Dublin 13","Dublin","€657,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"23/10/2020","WOODLANDS, AVALON, BRIGHTON ROAD","","Dublin","€2,024,990.00","No","Yes","New Dwelling house /Apartment",""
"24/10/2020","14 BELARMINE CRESCENT, STEPASIDE, DUBLIN 18","Dublin 18","Dublin","€292,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2020","16 Hallwell park, Adamstown, Co. Dublin","","Dublin","€317,179.00","No","Yes","New Dwelling house /Apartment",""
"26/10/2020","5 THE DRIVE, HUNTERS RUN, CLONEE DUBLIN 15","Dublin 15","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"26/10/2020","7 PORTOBELLO HARBOUR, GROVE RD, RATHMINES DUBLIN 6","Dublin 6","Dublin","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","1 BELARMINE PARK, BELARMINE STEPASIDE, ENNISKERRY RD DUBLIN 18","Dublin 18","Dublin","€815,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","1 DROMNANANE RD, BEAUMONT, DUBLIN 9","Dublin 9","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","1 LISSENFIELD, RATHMINES RD LOWER, DUBLIN 6","Dublin 6","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","10 WALTERSLAND ROAD, STILLORGAN, CO DUBLIN","","Dublin","€607,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","11 Hallwell Park, Hallwell, Adamstown","","Dublin","€317,181.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","112 LIMEKILN GREEN, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€386,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","115 HANSFIELD, CLONEE, DUBLIN 15","Dublin 15","Dublin","€357,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","12 APPLEWOOD DR, SWORDS, DUBLIN","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","125 LANDEN ROAD, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","128 CASTLE FARM, SHANKILL, DUBLIN 18","Dublin 18","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","13 CONNAWOOD COPSE, OLD CONNAWOOD, BRAY","","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","14 ST BRIDGETS RD, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€416,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","14 THE CEDARS, CRUAGH WOOD, STEPASIDE DUBLIN 18","Dublin 18","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","149 BEAUVALE PARK, ARTANE, DUBLIN 5","Dublin 5","Dublin","€313,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","15 THE FULMAR, BARNAGEERAGH COVE, SKERRIES","","Dublin","€338,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","151 BEAUVALE PARK, ARTANE, DUBLIN 5","Dublin 5","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","17 Whitebeam Hall, Clay Farm, Leopardstown","","Dublin","€374,449.33","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","18 HOME VILLAS, DONNYBROOK, DUBLIN 4","Dublin 4","Dublin","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","2 CASTLE HEATH, MALAHIDE, DUBLIN","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","2 Hollywoodrath Close, Hollywoodrath, Hollystown","Dublin 15","Dublin","€363,300.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","2 Monument View, St Marnocks Bay, Station Road","","Dublin","€440,527.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","2 Whitebeam Hall, Clay Farm, Leopardstown","Dublin 18","Dublin","€361,233.48","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","21 ELY CLOSE, OLD COURT RD, DUBLIN 24","Dublin 24","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","22 Beech Park, Cabinteely, Dublin 18","","Dublin","€488,987.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","24 KENILWORTH LANE WEST, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€620,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","25 BELLGREE RISE, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","27 WYCKHAM PARK RD, DUNDRUM, DUBLIN 16","Dublin 16","Dublin","€950,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","29 BELVILLE COURT, JOHNSTOWN RD, CABINTEELY DUBLIN 18","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","29 The Avenue, Semple Woods, Donabate","","Dublin","€334,801.76","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","3 APPLEWOOD AVE, SWORDS, DUBLIN","","Dublin","€249,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","32 VIKING HARBOUR APTS, USHERS ISLAND, DUBLIN 8","Dublin 8","Dublin","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","33 VILLA PARK AVE, NAVAN RD, DUBLIN 7","Dublin 7","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","33 WATERLOO LANE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€945,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","34 BALLYGARRA PARK, GARRISTOWN, CO. DUBLIN","","Dublin","€96,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","35 ST MARGARETS AVE, RAHENY, DUBLIN 5","Dublin 5","Dublin","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","35 THE COURTHOUSE, RATHCOOLE, DUBLIN","Dublin 24","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","4 RICHMOND COTTAGES, NORTH CIRCULAR RD, DUBLIN 1","Dublin 1","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","4 White Pines Meadow, Stocking Avenue, Rathfanham","","Dublin","€495,010.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","5 Belltree Walk, Beltree, Clongriffin","","Dublin","€348,018.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","5 Clay Farm Avenue, Clay Farm, Leopardstown","Dublin 18","Dublin","€440,528.63","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","5 MILLVIEW HOUSE, THE KYBE, SKERRIES","","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","5 THE LAWN, SKERRIES ROCK ESTATE, SKERRIES","","Dublin","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","51 CLONUSKE DR, HAMLET LANE, BALBRIGGAN","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","54 HOLLYBROOK ROAD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€710,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","56 KNOCKLYON GREEN, KNOCKLYON, DUBLIN 16","Dublin 16","Dublin","€530,550.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","59 RIVERBANK HALL, ADDISON PARK, GLASNEVIN","Dublin 11","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","6 CORBAWN LAWN, SHANKHILL, DUBLIN","Dublin 18","Dublin","€530,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","64 Longview Avenue, Millers Glen, Swords","","Dublin","€307,075.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","7  Meadowbank Mews, Millers Glen, Swords","","Dublin","€262,114.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","70 FAIRWAYS, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","70 WINDSOR DR, MONKSTOWN, DUBLIN","","Dublin","€820,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","75 PEMBROKE COURT, APT 28, PEMBROKE RD","Dublin 4","Dublin","€505,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","9 Clay Farm Avenue, Clay Farm, LEOPARDSTOWN","Dublin 18","Dublin","€431,718.00","No","Yes","New Dwelling house /Apartment",""
"27/10/2020","93 BOROIMHE BIRCHES, BOROIMHE, SWORDS","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","99 MOURNE RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","APARTMENT 19, CREEVAGH HOUSE, DUNDRUM ROAD","Dublin 14","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","APT 2, THE FORGE, RAILWAY ST DUBLIN 1","Dublin 1","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","APT 47, ROSEBANK PLACE, NANGOR RD DUBLIN 22","Dublin 22","Dublin","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","APT 7 APPLEWOOD DR, SWORDS, DUBLIN","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"27/10/2020","CETONA, KINSEALY LANE, MALAHIDE","","Dublin","€950,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","111 CARRS MILL, DONABATE, DUBLIN","","Dublin","€455,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","12 EDENVALE, GRANGE RD, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","12 LEVMOSS HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18","Dublin 18","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","12 LITTLE MEADOW, POTTERY RD, DUNLAOGHAIRE","","Dublin","€493,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","124 CLONTARF RD, DUBLIN 3, DUBLIN","Dublin 3","Dublin","€1,250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","13 CLONUSKE GREEN, HAMLET LANE, BALBRIGGAN","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","14 BALLYOWEN CRESCENT, LUCAN, DUBLIN","","Dublin","€365,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","14 FAIRVIEW GREEN, MARINO, DUBLIN 3","Dublin 3","Dublin","€462,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","15 HAMPTON WOOD CRESCENT, ST MARGARETS RD, DUBLIN 11","Dublin 11","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","16 ASHPARK COURT, LUCAN, DUBLIN","","Dublin","€357,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","16 HAZELWOOD, SHANKILL, DUBLIN","Dublin 18","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","18 FINGLAS RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€391,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","18 LORCAN DR, SANTRY, DUBLIN 9","Dublin 9","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","2 GEORGES STREET LOWER, DUN LAOIGHIRE, DUBLIN","","Dublin","€397,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","2 SPRINGLAWN COURT, CLONSILLA RD, DUBLIN 15","Dublin 15","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","20 SHREWSBURY SQ, SANDYMOUNT AVE, DUBLIN 4","Dublin 4","Dublin","€850,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","22 GREENFORT GARDENS, QUARRYVALE, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","22 Shackleton Terrace, Shackleton Park, Lucan","","Dublin","€334,702.00","No","Yes","New Dwelling house /Apartment",""
"28/10/2020","226 ST ATTRACTA RD, CABRA, DUBLIN 7","Dublin 7","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","24 ARDCOLLUM AVE, ARTANE, DUBLIN 5","Dublin 5","Dublin","€40,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","26 RATHBEALE CRESCENT, SWORDS, DUBLIN","","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","26 THE CEDARS, CRUAGH WOOD, STEPASIDE DUBLIN 18","Dublin 18","Dublin","€307,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","27 The Crescent, St Marnock's Bay, Station Road","","Dublin","€528,634.36","No","Yes","New Dwelling house /Apartment",""
"28/10/2020","3 WOODLAWN PARK GROVE, TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"28/10/2020","35 BLACKTHORN COURT, SANDYFORD, DUBLIN","Dublin 16","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
